trialN,EmoResp,ConfResp,EmoRT,ConfRT,trialSuccess,StimFile,MorphLevel,Indiv,SubID
182,0,2,0.239442999998573,0.497015500004636,1,SHINEd_f06_066_mask.tif,66,f06,999
183,1,3,0.37512300000526,0.333144900010666,1,SHINEd_f06_000_mask.tif,0,f06,999
184,1,3,0.201365999993868,0.343077400000766,1,SHINEd_f24_044_mask.tif,44,f24,999
185,0,3,0.51299650000874,0.324378999997862,1,SHINEd_m31_111_mask.tif,111,m31,999
186,1,3,0.544934799982002,0.277271899976768,1,SHINEd_m31_044_mask.tif,44,m31,999
187,1,2,0.287127799994778,0.390416799986269,1,SHINEd_f24_088_mask.tif,88,f24,999
188,0,3,0.25872499999241,0.419513100001495,1,SHINEd_m08_155_mask.tif,155,m08,999
189,1,3,0.515588499984005,0.462156599998707,1,SHINEd_f24_088_mask.tif,88,f24,999
190,1,3,0.253254699986428,0.341081799997482,1,SHINEd_f24_022_mask.tif,22,f24,999
191,0,3,0.317618600005517,0.405654200003482,1,SHINEd_f06_155_mask.tif,155,f06,999
192,1,2,0.226632599980803,0.565673499979312,1,SHINEd_f06_044_mask.tif,44,f06,999
193,1,3,0.35691850000876,0.419552700011991,1,SHINEd_f06_000_mask.tif,0,f06,999
194,0,3,0.286582600005204,0.350890100002289,1,SHINEd_f24_133_mask.tif,133,f24,999
195,0,2,0.206594799994491,0.372412299999269,1,SHINEd_f06_044_mask.tif,44,f06,999
196,0,3,0.401233899989165,0.331700999988243,1,SHINEd_m08_177_mask.tif,177,m08,999
197,0,3,0.278598400007468,0.347985000000335,1,SHINEd_m31_177_mask.tif,177,m31,999
198,0,3,0.325484300003154,0.332863000017824,1,SHINEd_m08_155_mask.tif,155,m08,999
199,0,3,1.07563199999277,0.357492300012382,1,SHINEd_f24_111_mask.tif,111,f24,999
200,0,2,0.437258999998448,0.349884499999462,1,SHINEd_f06_155_mask.tif,155,f06,999
201,1,1,0.702103200019337,0.326268099976005,1,SHINEd_m31_088_mask.tif,88,m31,999
202,0,2,0.339414699992631,0.295459499990102,1,SHINEd_f06_111_mask.tif,111,f06,999
203,1,3,0.153147700009868,0.325780899991514,1,SHINEd_m31_022_mask.tif,22,m31,999
204,1,1,0.450112999998964,0.445290700008627,1,SHINEd_m08_088_mask.tif,88,m08,999
205,0,3,0.305381400015904,0.278344499995001,1,SHINEd_m31_177_mask.tif,177,m31,999
206,0,3,0.320742299983976,0.261482699977932,1,SHINEd_m31_155_mask.tif,155,m31,999
207,0,3,0.41298709998955,0.29333869999391,1,SHINEd_f06_133_mask.tif,133,f06,999
208,0,3,0.205924999987474,0.260939300002065,1,SHINEd_m31_199_mask.tif,199,m31,999
209,1,3,0.000497400003951043,0.20346889999928,1,SHINEd_m08_044_mask.tif,44,m08,999
210,0,2,0.918115200009197,0.278033200011123,1,SHINEd_f24_111_mask.tif,111,f24,999
211,0,2,0.322874000004958,0.276984500000253,1,SHINEd_m31_111_mask.tif,111,m31,999
212,0,2,0.268484800006263,0.302809200016782,1,SHINEd_f06_133_mask.tif,133,f06,999
213,0,2,0.162398499989649,0.2999095999985,1,SHINEd_m08_155_mask.tif,155,m08,999
214,0,2,0.00430210001650266,0.430883599998197,1,SHINEd_m31_177_mask.tif,177,m31,999
215,0,3,0.143180599989137,0.29244469999685,1,SHINEd_f24_155_mask.tif,155,f24,999
216,0,2,0.307103899976937,0.300903299998026,1,SHINEd_m31_111_mask.tif,111,m31,999
217,1,3,0.159035399992717,0.366061200009426,1,SHINEd_f06_000_mask.tif,0,f06,999
218,1,3,0.298867799981963,0.332608600001549,1,SHINEd_f24_000_mask.tif,0,f24,999
219,1,3,0.306877600000007,0.301227199990535,1,SHINEd_f24_022_mask.tif,22,f24,999
220,0,3,0.372336800006451,0.460088000021642,1,SHINEd_f06_199_mask.tif,199,f06,999
221,0,3,0.545236300007673,0.318431799998507,1,SHINEd_f06_088_mask.tif,88,f06,999
222,1,3,0.0868682000145782,0.376701400004094,1,SHINEd_f24_044_mask.tif,44,f24,999
223,1,2,0.443889000016497,0.253045499994187,1,SHINEd_m08_022_mask.tif,22,m08,999
224,0,1,1.0152087000024,0.303053299983731,1,SHINEd_f24_088_mask.tif,88,f24,999
225,0,2,0.896653000003425,0.187334999995073,1,SHINEd_f24_111_mask.tif,111,f24,999
226,0,1,0.250372099981178,0.326591899996856,1,SHINEd_m31_088_mask.tif,88,m31,999
227,0,1,0.116932900011307,0.35806239998783,1,SHINEd_m31_066_mask.tif,66,m31,999
228,0,3,0.219119300018065,0.419700899976306,1,SHINEd_f06_133_mask.tif,133,f06,999
229,0,2,0.249437999998918,0.319688799994765,1,SHINEd_f06_066_mask.tif,66,f06,999
230,0,3,0.0026112999767065,0.431492199975764,1,SHINEd_m31_199_mask.tif,199,m31,999
231,1,1,0.180720300006215,0.403779800020857,1,SHINEd_m08_044_mask.tif,44,m08,999
232,0,3,0.33243389998097,0.2695918000245,1,SHINEd_f06_111_mask.tif,111,f06,999
233,0,3,0.375384999992093,0.41559160000179,1,SHINEd_m08_155_mask.tif,155,m08,999
234,0,1,0.318704999983311,0.476080899999943,1,SHINEd_m31_088_mask.tif,88,m31,999
235,0,3,1.2166995999869,0.0934841000125743,1,SHINEd_f06_155_mask.tif,155,f06,999
236,1,3,0.406482200021856,0.367302200000267,1,SHINEd_f24_044_mask.tif,44,f24,999
237,0,3,0.220075499993982,0.366649800009327,1,SHINEd_m08_177_mask.tif,177,m08,999
238,0,3,0.254419600008987,0.278071400010958,1,SHINEd_m31_199_mask.tif,199,m31,999
239,1,3,0.00263000000268221,0.403303099999903,1,SHINEd_f24_000_mask.tif,0,f24,999
240,0,3,0.504795399989234,0.329667800018797,1,SHINEd_m31_133_mask.tif,133,m31,999
241,1,1,0.3942970999924,0.293278999975882,1,SHINEd_m31_088_mask.tif,88,m31,999
242,1,2,0.488729699980468,0.78947300001164,1,SHINEd_m31_022_mask.tif,22,m31,999
243,0,3,0.119138100009877,0.430820599984145,1,SHINEd_m31_133_mask.tif,133,m31,999
244,1,3,0.113356099987868,0.318730099999812,1,SHINEd_f06_000_mask.tif,0,f06,999
245,0,2,0.150700500002131,0.34079269997892,1,SHINEd_m08_088_mask.tif,88,m08,999
246,1,1,0.858201499999268,0.149815200013109,1,SHINEd_m31_066_mask.tif,66,m31,999
247,0,2,0.441872600000352,0.45472839998547,1,SHINEd_m08_088_mask.tif,88,m08,999
248,1,3,0.299892600014573,0.381833199993707,1,SHINEd_m31_044_mask.tif,44,m31,999
249,0,3,0.395958199980669,0.357051700004376,1,SHINEd_f24_155_mask.tif,155,f24,999
250,1,2,0.161737099988386,0.39719009998953,1,SHINEd_f06_022_mask.tif,22,f06,999
251,0,3,0.721771200012881,0.373427200014703,1,SHINEd_f24_177_mask.tif,177,f24,999
252,1,3,0.236366600001929,0.221738899999764,1,SHINEd_f24_044_mask.tif,44,f24,999
253,0,3,0.00259989997721277,0.330922300025122,1,SHINEd_m31_155_mask.tif,155,m31,999
254,0,3,0.0342073999927379,0.337898899975698,1,SHINEd_f24_111_mask.tif,111,f24,999
255,1,2,0.219747300026938,0.301421600015601,1,SHINEd_f24_066_mask.tif,66,f24,999
256,0,3,0.320205500000156,0.26217010000255,1,SHINEd_f24_177_mask.tif,177,f24,999
